Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
DP28-JP041,Battlin' Boxer Switchitter,,Reprint,2023-05-02 12:22:51,2023-05-27,Attribute Duelist Pack,Booster pack,,Old
DP28-JP041,Battlin' Boxer Switchitter,,Reprint,2023-05-09 12:29:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP042,,,Reprint,2023-05-02 12:22:51,2023-05-27,Attribute Duelist Pack,Booster pack,,Old
DP28-JP042,,,Reprint,2023-05-09 12:29:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP043,,,Reprint,2023-05-02 12:22:51,2023-05-27,Attribute Duelist Pack,Booster pack,,Old
DP28-JP043,,,Reprint,2023-05-09 12:29:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP044,Number 79: Battlin' Boxer Nova Kaiser,,Reprint,2023-05-02 12:22:51,2023-05-27,Attribute Duelist Pack,Booster pack,,Old
DP28-JP044,Number 79: Battlin' Boxer Nova Kaiser,,Reprint,2023-05-09 12:29:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP045,Battlin' Boxing Spirits,,Reprint,2023-05-02 12:22:51,2023-05-27,Attribute Duelist Pack,Booster pack,,Old
DP28-JP045,Battlin' Boxing Spirits,,Reprint,2023-05-09 12:29:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
LART-EN044,Don Zaloog,"('Ultra Rare',)",,2023-03-23 12:05:31,,,,,Old
LART-EN044,Don Zaloog,"('Ultra Rare',)",,2023-03-23 12:05:31,2023-01-18,The Lost Art Promotion 2023,Promotional card,,New
RD/711B-JP004,Blue-Tooth Burst Dragon,"('Normal Parallel Rare',)",,2023-03-29 19:16:59,2022-08-04,,Promotional card,,Old
RD/711B-JP004,Blue Tooth Burst Dragon,"('Normal Parallel Rare',)",,2023-05-11 00:17:02,2022-08-04,,Promotional card,,New
RD/CGR2-JP001,Transamu Rainac Overwrite,"('Ultra Rare',)",,2023-05-10 12:14:39,2023-06-02,,Manga promotional card,,New
RD/KP10-JP000,Abyss Soldier,"('Secret Rare', 'Rush Rare')",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP000,Abyss Soldier,"('Secret Rare', 'Rush Rare')",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP001,Ewekai Aquasheep,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP001,Ewekai Aquasheep,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP002,Ewekai Thunderlambda,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP002,Ewekai Thunderlambda,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP003,Ewekai Airaries,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP003,Ewekai Airaries,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP004,Hyosube,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP004,Hyosube,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP005,Tutumes Dark Witch,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP005,Tutumes Dark Witch,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP006,Heartless Hound Blaster Gundog,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP006,Heartless Hound Blaster Gundog,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP007,Heartless Hound Blade Bulldosu,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP007,Heartless Hound Blade Bulldosu,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP008,Heartless Hound Striking Kai Ken Knuckle,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP008,Heartless Hound Striking Kai Ken Knuckle,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP009,Heartless Hound Blaster Chaka Chow Chow,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP009,Heartless Hound Blaster Chaka Chow Chow,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP010,Heartless Hound Apex Katana Danbiramatian,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP010,Heartless Hound Apex Katana Danbiramatian,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP011,Sannomiya Golden G Robo MK-III,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP011,Sannomiya Golden G Robo MK-III,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP012,Alien 33,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP012,Alien 33,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP013,The Three Warp-Granny Sisters,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP013,The Three Warp-Granny Sisters,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP014,"Alien Count of the White Dwarf, St. Germain","('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP014,"Alien Count of the White Dwarf, St. Germain","('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP015,Ichtyosterguard,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP015,Ichtyosterguard,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP016,Nekogal #2,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP016,Nekogal #2,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP017,Blue-Tooth Burst Dragon,"('Ultra Rare', 'Rush Rare')",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP017,Blue Tooth Burst Dragon,"('Ultra Rare', 'Rush Rare')",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP018,Cremation Dog Nitro,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP018,Cremation Dog Nitro,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP019,Dynamo Might,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP019,Dynamo Might,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP020,Chemicalize Salamander,"('Ultra Rare', 'Rush Rare')",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP020,Chemicalize Salamander,"('Ultra Rare', 'Rush Rare')",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP021,Parashroom Colony,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP021,Parashroom Colony,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP022,Burstray Gunman,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP022,Burstray Gunman,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP023,Star Trancer,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP023,Star Trancer,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP024,Ultra Violady,"('Ultra Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP024,Ultra Violady,"('Ultra Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP025,Voidvelgr Requiem,"('Ultra Rare', 'Rush Rare')",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP025,Voidvelgr Requiem,"('Ultra Rare', 'Rush Rare')",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP026,Ewekai Waveschaf,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP026,Ewekai Waveschaf,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP027,Infernal Kappa Diwet,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP027,Infernal Kappa Diwet,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP028,Kappa Emperor River Slider,"('Ultra Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP028,Kappa Emperor River Slider,"('Ultra Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP029,Nuvia the Wicked Mischief Maker,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP029,Nuvia the Wicked Mischief Maker,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP030,Dian Keto the Cure Maiden,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP030,Dian Keto the Cure Maiden,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP031,Heartless Hound Thunder Emperor Drainu,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP031,Heartless Hound Thunder Emperor Drainu,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP032,Heartless Hound Martial Master Shiba,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP032,Heartless Hound Martial Master Shiba,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP033,Beast Gear Sage Roller Stag,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP033,Beast Gear Sage Roller Stag,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP034,Berry Fresh Happiness,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP034,Berry Fresh Happiness,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP035,Delirium Papillon,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP035,Delirium Papillon,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP036,Splitter Slime,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP036,Splitter Slime,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP037,Miginagi the Talismanic Warrior,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP037,Miginagi the Talismanic Warrior,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP038,Rice Terrace Ripple,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP038,Rice Terrace Ripple,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP039,Headhunters' Digmole,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP039,Headhunters' Digmole,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP040,Thunder Gazelle,"('Super Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP040,Thunder Gazelle,"('Super Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP041,Man-Thro' Tro',"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP041,Man-Thro' Tro',"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP042,Abare Ushioni,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP042,Abare Ushioni,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP043,Diabearical Lilith,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP043,Diabearical Lilith,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP044,Splendid Floor Master,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP044,Splendid Floor Master,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP045,Eclipse,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP045,Eclipse,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP046,Melo Melo Meeeg☆Uuultra Beam,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP046,Melo Melo Meeeg☆Uuultra Beam,"('Rare',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP047,Caught in the Rain,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP047,Caught in the Rain,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP048,Rainy Megalopolis,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP048,Rainy Megalopolis,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP049,Bubble Kingdom,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP049,Bubble Kingdom,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP050,Woofderful Heartless Hound,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP050,Woofderful Heartless Hound,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP051,300 Light-Year Red Cloak,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP051,300 Light-Year Red Cloak,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP052,Third Coming of the Reptilian Count,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP052,Third Coming of the Reptilian Count,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP053,Area 33,"('Common',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
RD/KP10-JP053,Area 33,"('Common',)",,2023-05-11 00:17:13,2022-07-09,Deck Mod Pack,Booster pack,"('Blue Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",New
RD/KP10-JP054,Dolphin's Treasure Chest,"('Rare',)",,2023-03-31 13:23:11,2022-07-09,Deck Mod Pack,Booster pack,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",Old
