Name,Card type,Property,Archseries,Legend,Maximum mode,Attribute,Primary type,Monster type,Effect type,DEF,ATK,MAXIMUM ATK,Level/Rank,Page name,Page URL,Artwork,Modification date,Errata
Imaginary Arc Turbo,Spell Card,Normal Spell Card,"('Metarion',)",False,False,,,,"('Effect',)",,,,,Imaginary Arc Turbo,https://yugipedia.com/wiki/Imaginary_Arc_Turbo,,2023-03-19 08:25:36,
Imaginary Arc Turbulence,Trap Card,Normal Trap Card,"('Metarion',)",False,False,,,,"('Effect',)",,,,,Imaginary Arc Turbulence,https://yugipedia.com/wiki/Imaginary_Arc_Turbulence,,2023-03-19 08:25:36,
Imaginary Arc Turnback,Trap Card,Normal Trap Card,"('Metarion',)",False,False,,,,"('Effect',)",,,,,Imaginary Arc Turnback,https://yugipedia.com/wiki/Imaginary_Arc_Turnback,,2023-03-19 08:25:36,
Imptailing Crisis,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Imptailing Crisis,https://yugipedia.com/wiki/Imptailing_Crisis,,2023-03-19 08:32:00,
Indigo Prison,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Indigo Prison,https://yugipedia.com/wiki/Indigo_Prison,,2023-03-15 07:34:24,
Infernal Kappa Diwet,Monster Card,,"('Kappa',)",False,False,WATER,Effect Monster,Aqua,"('Effect',)",1000,100,,3,Infernal Kappa Diwet,https://yugipedia.com/wiki/Infernal_Kappa_Diwet,,2023-03-19 08:38:24,
Inferno Fire Blast,Spell Card,Normal Spell Card,"('Signature move',)",False,False,,,,"('Effect',)",,,,,Inferno Fire Blast (Rush Duel),https://yugipedia.com/wiki/Inferno_Fire_Blast_(Rush_Duel),,2023-03-19 08:49:04,"('Any',)"
Infinidream Constructor Wyrm Buildrim,Monster Card,,"('Constructor',)",False,False,EARTH,Fusion Monster,Wyrm,"('Effect',)",2500,3000,,9,Infinidream Constructor Wyrm Buildrim,https://yugipedia.com/wiki/Infinidream_Constructor_Wyrm_Buildrim,,2023-03-19 08:59:44,
Innocent Lancer,Monster Card,,,False,False,FIRE,Effect Monster,Pyro,"('Effect',)",900,1700,,6,Innocent Lancer,https://yugipedia.com/wiki/Innocent_Lancer,,2023-03-16 05:41:20,
Insect Rampage,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Insect Rampage,https://yugipedia.com/wiki/Insect_Rampage,,2023-03-19 09:16:48,
Inside Out Roll,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Inside Out Roll,https://yugipedia.com/wiki/Inside_Out_Roll,,2023-03-19 09:16:48,
Insurrection Dragon,Monster Card,,,False,False,WIND,Effect Monster,Dragon,"('Effect',)",0,0,,7,Insurrection Dragon,https://yugipedia.com/wiki/Insurrection_Dragon,,2023-03-19 09:21:04,
Interstellime,Monster Card,,,False,False,LIGHT,Normal Monster,Galaxy (Type),,0,1000,,1,Interstellime,https://yugipedia.com/wiki/Interstellime,,2023-03-19 09:23:12,
Intrude Beetle,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Intrude Beetle,https://yugipedia.com/wiki/Intrude_Beetle,,2023-03-19 09:25:20,
Invading Nature,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Invading Nature,https://yugipedia.com/wiki/Invading_Nature,,2023-03-19 09:27:28,
Iris the Rare Shadow Flower,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Effect Monster,Plant,"('Effect',)",0,500,,2,Iris the Rare Shadow Flower,https://yugipedia.com/wiki/Iris_the_Rare_Shadow_Flower,,2023-03-19 09:42:24,
Iron Onslaught,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Iron Onslaught,https://yugipedia.com/wiki/Iron_Onslaught,,2023-03-19 09:50:56,
It's Right Behind You!,Trap Card,Normal Trap Card,"('Ghost Story',)",False,False,,,,"('Effect',)",,,,,It's Right Behind You!,https://yugipedia.com/wiki/It%27s_Right_Behind_You!,,2023-03-19 09:55:12,
JAM:P Check!,Spell Card,Normal Spell Card,"('JAM',)",False,False,,,,"('Effect',)",,,,,JAM:P Check!,https://yugipedia.com/wiki/JAM:P_Check!,,2023-03-19 09:57:20,
JAM:P Set!,Spell Card,Normal Spell Card,"('JAM',)",False,False,,,,"('Effect',)",,,,,JAM:P Set!,https://yugipedia.com/wiki/JAM:P_Set!,,2023-03-19 09:57:20,
JAM:P Start!,Spell Card,Normal Spell Card,"('JAM',)",False,False,,,,"('Effect',)",,,,,JAM:P Start!,https://yugipedia.com/wiki/JAM:P_Start!,,2023-03-19 09:57:20,
JAM:P Up!,Spell Card,Normal Spell Card,"('JAM',)",False,False,,,,"('Effect',)",,,,,JAM:P Up!,https://yugipedia.com/wiki/JAM:P_Up!,,2023-03-19 09:57:20,
Jarmalewe,Monster Card,,,False,False,FIRE,Normal Monster,Pyro,,400,1500,,4,Jarmalewe,https://yugipedia.com/wiki/Jarmalewe,,2023-03-19 10:14:24,
Jasmine the Shadow Flower Festival,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Effect Monster,Plant,"('Effect',)",200,300,,1,Jasmine the Shadow Flower Festival,https://yugipedia.com/wiki/Jasmine_the_Shadow_Flower_Festival,,2023-03-19 10:14:24,
Javelin Dux the Shadow Flower Piercer,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Fusion Monster,Plant,"('Effect',)",2000,2800,,9,Javelin Dux the Shadow Flower Piercer,https://yugipedia.com/wiki/Javelin_Dux_the_Shadow_Flower_Piercer,,2023-03-19 10:14:24,
Jet Barracuda,Monster Card,,,False,False,WATER,Normal Monster,Fish,,1000,800,,3,Jet Barracuda,https://yugipedia.com/wiki/Jet_Barracuda,,2023-03-19 10:16:32,
Jewelry Trap Hole,Trap Card,Normal Trap Card,"('Bubble Era', 'Trap Hole (archetype)')",False,False,,,,"('Effect',)",,,,,Jewelry Trap Hole,https://yugipedia.com/wiki/Jewelry_Trap_Hole,,2023-03-19 10:16:32,
Jinzo,Monster Card,,,True,False,DARK,Effect Monster,Machine,"('Continuous Effect',)",1500,2400,,6,Jinzo (Rush Duel),https://yugipedia.com/wiki/Jinzo_(Rush_Duel),,2023-04-08 01:36:00,"('Type',)"
Joining Chairs,Trap Card,Normal Trap Card,"('Chair',)",False,False,,,,"('Effect',)",,,,,Joining Chairs,https://yugipedia.com/wiki/Joining_Chairs,,2023-03-19 10:20:48,
Jointech Ace,Monster Card,,"('Jointech',)",False,False,EARTH,Normal Monster,Machine,,0,1500,,4,Jointech Ace,https://yugipedia.com/wiki/Jointech_Ace,,2023-03-19 10:22:56,
Jointech Bumper,Trap Card,Normal Trap Card,"('Jointech',)",False,False,,,,"('Effect',)",,,,,Jointech Bumper,https://yugipedia.com/wiki/Jointech_Bumper,,2023-03-19 10:22:56,
Jointech Great Wall,Trap Card,Normal Trap Card,"('Jointech',)",False,False,,,,"('Effect',)",,,,,Jointech Great Wall,https://yugipedia.com/wiki/Jointech_Great_Wall,,2023-03-19 10:22:56,
Jointech Leo,Monster Card,,"('Jointech',)",False,False,EARTH,Effect Monster,Machine,"('Effect',)",0,1400,,4,Jointech Leo,https://yugipedia.com/wiki/Jointech_Leo,,2023-03-19 10:22:56,
Jointech Raptor,Monster Card,,"('Jointech',)",False,False,EARTH,Effect Monster,Machine,"('Effect',)",1200,800,,4,Jointech Raptor,https://yugipedia.com/wiki/Jointech_Raptor,,2023-03-19 10:22:56,
Jointech Rex,Monster Card,,"('Jointech',)",False,False,EARTH,Effect Monster,Machine,"('Effect',)",1500,2500,,7,Jointech Rex,https://yugipedia.com/wiki/Jointech_Rex,"('Alternate',)",2023-03-19 10:22:56,
Jointech Rushhorn,Spell Card,Equip Spell Card,"('Jointech',)",False,False,,,,"('Effect',)",,,,,Jointech Rushhorn,https://yugipedia.com/wiki/Jointech_Rushhorn,,2023-03-19 10:22:56,
Jointech Stegosilos,Monster Card,,"('Jointech',)",False,False,EARTH,Effect Monster,Machine,"('Effect',)",1500,2500,,7,Jointech Stegosilos,https://yugipedia.com/wiki/Jointech_Stegosilos,,2023-03-19 10:22:56,
Jointech Tinplatesaurus,Monster Card,,"('Jointech',)",False,False,EARTH,Effect Monster,Machine,"('Effect',)",2000,2300,,7,Jointech Tinplatesaurus,https://yugipedia.com/wiki/Jointech_Tinplatesaurus,,2023-03-19 10:22:56,
Jointech Tossceratops,Monster Card,,"('Jointech',)",False,False,EARTH,Effect Monster,Machine,"('Effect',)",2500,1900,,7,Jointech Tossceratops,https://yugipedia.com/wiki/Jointech_Tossceratops,,2023-03-19 10:22:56,
Judgment of the Rising Light,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Judgment of the Rising Light,https://yugipedia.com/wiki/Judgment_of_the_Rising_Light,,2023-03-19 10:27:12,
Jurassic Oasis,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Jurassic Oasis,https://yugipedia.com/wiki/Jurassic_Oasis,,2023-03-19 10:40:00,
Jurassic World,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Jurassic World (Rush Duel),https://yugipedia.com/wiki/Jurassic_World_(Rush_Duel),,2023-03-19 10:42:08,"('Any',)"
Kaibaman,Monster Card,,,False,False,LIGHT,Effect Monster,Warrior,"('Effect',)",700,200,,3,Kaibaman (Rush Duel),https://yugipedia.com/wiki/Kaibaman_(Rush_Duel),,2023-03-19 10:52:48,"('Any',)"
Kanan the Security Guard,Monster Card,,,False,False,DARK,Normal Monster,Aqua,,0,1400,,4,Kanan the Security Guard,https://yugipedia.com/wiki/Kanan_the_Security_Guard,,2023-03-19 10:57:04,
Kanan the Sword Diva,Monster Card,,"('Bubble Era',)",False,False,LIGHT,Normal Monster,Aqua,,0,1400,,4,Kanan the Sword Diva,https://yugipedia.com/wiki/Kanan_the_Sword_Diva,,2023-03-19 10:57:04,
Kanan the Swordmaiden,Monster Card,,"('Bubble Actress',)",False,False,WATER,Normal Monster,Aqua,,0,1400,,4,Kanan the Swordmaiden,https://yugipedia.com/wiki/Kanan_the_Swordmaiden,,2023-03-19 10:57:04,
Kappa Avenger,Monster Card,,"('Kappa',)",False,False,WATER,Normal Monster,Aqua,,900,1200,,3,Kappa Avenger (Rush Duel),https://yugipedia.com/wiki/Kappa_Avenger_(Rush_Duel),,2023-03-19 10:59:12,
Kappa Emperor River Slider,Monster Card,,"('Kappa',)",False,False,WATER,Effect Monster,Aqua,"('Effect',)",1500,2500,,7,Kappa Emperor River Slider,https://yugipedia.com/wiki/Kappa_Emperor_River_Slider,,2023-03-19 10:59:12,
Kappa Rapper,Monster Card,,"('Kappa',)",False,False,WATER,Normal Monster,Aqua,,1300,800,,3,Kappa Rapper,https://yugipedia.com/wiki/Kappa_Rapper,,2023-03-19 10:59:12,
Kappa's Gas,Trap Card,Normal Trap Card,"('Kappa',)",False,False,,,,"('Effect',)",,,,,Kappa's Gas,https://yugipedia.com/wiki/Kappa%27s_Gas,,2023-03-19 10:59:12,
Kappa's River Flow,Trap Card,Normal Trap Card,"('Kappa',)",False,False,,,,"('Effect',)",,,,,Kappa's River Flow,https://yugipedia.com/wiki/Kappa%27s_River_Flow,,2023-03-19 10:59:12,
Karatake the Talismanic Warrior,Monster Card,,"('Talismanic',)",False,False,FIRE,Effect Monster,Warrior,"('Effect',)",1000,1000,,4,Karatake the Talismanic Warrior,https://yugipedia.com/wiki/Karatake_the_Talismanic_Warrior,,2023-03-19 11:07:44,
Karchizark the Unequaled,Monster Card,,,False,False,FIRE,Effect Monster,Winged Beast,"('Effect',)",2100,2100,,7,Karchizark the Unequaled,https://yugipedia.com/wiki/Karchizark_the_Unequaled,,2023-03-19 11:07:44,
Kataomoiruka,Monster Card,,"('Dolphin',)",False,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",500,1200,,3,Kataomoiruka,https://yugipedia.com/wiki/Kataomoiruka,,2023-03-19 11:14:08,
Kengo Shogun of the Crescent Moon,Monster Card,,,False,False,EARTH,Fusion Monster,Warrior,"('Effect',)",2000,2600,,8,Kengo Shogun of the Crescent Moon,https://yugipedia.com/wiki/Kengo_Shogun_of_the_Crescent_Moon,,2023-03-19 11:16:16,
Kesshin the Dark Decimator,Monster Card,,"('Three Rulers',)",False,False,DARK,Effect Monster,Warrior,"('Effect',)",0,0,,5,Kesshin the Dark Decimator,https://yugipedia.com/wiki/Kesshin_the_Dark_Decimator,,2023-03-19 11:16:16,
Keytar Kid,Monster Card,,"('Band Group',)",False,False,DARK,Normal Monster,Psychic,,0,700,,2,Keytar Kid,https://yugipedia.com/wiki/Keytar_Kid,,2023-03-19 11:18:24,
Kimeluna the Dark Shifter,Monster Card,,"('Fiendish Commander',)",False,False,DARK,Effect Monster,Warrior,"('Effect',)",2500,0,,8,Kimeluna the Dark Shifter,https://yugipedia.com/wiki/Kimeluna_the_Dark_Shifter,"('Alternate',)",2023-03-19 11:20:32,
Kimeruler the Dark Raider,Monster Card,,"('Three Rulers',)",False,False,DARK,Effect Monster,Warrior,"('Effect',)",2000,2500,,8,Kimeruler the Dark Raider,https://yugipedia.com/wiki/Kimeruler_the_Dark_Raider,,2023-03-19 11:20:32,
Kimeterasu the Rising Luna,Monster Card,,"('Three Rulers',)",False,False,LIGHT,Fusion Monster,Celestial Warrior,"('Multi-Choice Effect',)",3000,2500,,9,Kimeterasu the Rising Luna,https://yugipedia.com/wiki/Kimeterasu_the_Rising_Luna,,2023-03-19 11:20:32,
King's Majesty,Trap Card,Normal Trap Card,"(""King's"",)",False,False,,,,"('Effect',)",,,,,King's Majesty,https://yugipedia.com/wiki/King%27s_Majesty,,2023-03-19 11:24:48,
King's Reward,Spell Card,Normal Spell Card,"(""King's"",)",False,False,,,,"('Effect',)",,,,,King's Reward,https://yugipedia.com/wiki/King%27s_Reward,,2023-03-19 11:24:48,
King's Right,Trap Card,Normal Trap Card,"(""King's"",)",False,False,,,,"('Effect',)",,,,,King's Right,https://yugipedia.com/wiki/King%27s_Right,,2023-03-19 11:24:48,
Konpeitrion,Monster Card,,,False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",0,0,,1,Konpeitrion,https://yugipedia.com/wiki/Konpeitrion,,2023-03-19 11:39:44,
Kudzu the Bruised Shadow Flower,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Normal Monster,Plant,,200,900,,3,Kudzu the Bruised Shadow Flower,https://yugipedia.com/wiki/Kudzu_the_Bruised_Shadow_Flower,,2023-03-19 11:50:24,
Kumamon,Monster Card,,,False,False,WATER,Normal Monster,Pyro,,900,900,,2,Kumamon,https://yugipedia.com/wiki/Kumamon,,2023-03-19 11:50:24,
Kuribot,Monster Card,,,False,False,DARK,Effect Monster,Fiend,"('Effect',)",200,300,,1,Kuribot,https://yugipedia.com/wiki/Kuribot,"('Alternate', 'Edited')",2023-03-19 11:58:56,
Kuribotorero,Monster Card,,,False,False,WATER,Fusion Monster,Fiend,"('Effect',)",2200,1200,,6,Kuribotorero,https://yugipedia.com/wiki/Kuribotorero,,2023-03-19 11:58:56,
Kuripotriple,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Kuripotriple,https://yugipedia.com/wiki/Kuripotriple,,2023-03-19 11:58:56,
Kurobana the Shadow Flower Wolf,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Normal Monster,Plant,,1300,800,,3,Kurobana the Shadow Flower Wolf,https://yugipedia.com/wiki/Kurobana_the_Shadow_Flower_Wolf,,2023-03-19 11:58:56,
Kuzuha the Talismanic Supreme Sage,Monster Card,,"('Talismanic',)",False,False,DARK,Fusion Monster,Warrior,"('Effect',)",1600,2500,,8,Kuzuha the Talismanic Supreme Sage,https://yugipedia.com/wiki/Kuzuha_the_Talismanic_Supreme_Sage,,2023-03-19 11:58:56,
LaMoon,Monster Card,,,False,False,LIGHT,Normal Monster,Spellcaster,,1700,1200,,5,LaMoon (Rush Duel),https://yugipedia.com/wiki/LaMoon_(Rush_Duel),"('Edited',)",2023-03-19 12:01:04,
LaMoon the Party Princess,Monster Card,,"('Bubble Era',)",False,False,LIGHT,Normal Monster,Aqua,,0,1200,,3,LaMoon the Party Princess,https://yugipedia.com/wiki/LaMoon_the_Party_Princess,,2023-03-19 12:01:04,
Labyrinth Tank,Monster Card,,,False,False,DARK,Fusion Monster,Machine,,2400,2400,,7,Labyrinth Tank (Rush Duel),https://yugipedia.com/wiki/Labyrinth_Tank_(Rush_Duel),,2023-03-19 12:03:12,"('Any',)"
Lanterncoilfish,Monster Card,,,False,False,WATER,Normal Monster,Thunder,,0,1500,,4,Lanterncoilfish,https://yugipedia.com/wiki/Lanterncoilfish,,2023-03-19 12:09:36,
Last Day of the Pretty☆Witch,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Last Day of the Pretty☆Witch,https://yugipedia.com/wiki/Last_Day_of_the_Pretty%E2%98%86Witch,,2023-03-19 12:11:44,
Lauan Adventurers,Monster Card,,,False,False,WIND,Normal Monster,Plant,,0,1500,,4,Lauan Adventurers,https://yugipedia.com/wiki/Lauan_Adventurers,,2023-03-19 12:13:52,
Laughing Grass,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Laughing Grass,https://yugipedia.com/wiki/Laughing_Grass,,2023-03-19 12:13:52,
Legacyrex Legarex,Monster Card,,,False,False,LIGHT,Effect Monster,Sea Serpent,"('Effect',)",400,1800,,5,Legacyrex Legarex,https://yugipedia.com/wiki/Legacyrex_Legarex,,2023-04-12 16:00:00,
Legend Magician,Monster Card,,,False,False,LIGHT,Effect Monster,Spellcaster,"('Effect',)",300,1100,,4,Legend Magician,https://yugipedia.com/wiki/Legend_Magician,,2023-03-19 12:26:40,
Legend Saber,Monster Card,,,False,False,LIGHT,Effect Monster,Warrior,"('Effect',)",300,1300,,3,Legend Saber,https://yugipedia.com/wiki/Legend_Saber,,2023-03-19 12:26:40,
Legendary Sword,Spell Card,Equip Spell Card,,False,False,,,,"('Effect',)",,,,,Legendary Sword (Rush Duel),https://yugipedia.com/wiki/Legendary_Sword_(Rush_Duel),,2023-04-12 14:38:56,"('Type',)"
Legendary Swordsman - Buster Blader,Monster Card,,,False,False,EARTH,Effect Monster,Warrior,"('Continuous Effect',)",2300,2600,,8,Legendary Swordsman - Buster Blader,https://yugipedia.com/wiki/Legendary_Swordsman_-_Buster_Blader,,2023-03-19 12:33:04,
Lesser Dragon,Monster Card,,,False,False,WIND,Normal Monster,Dragon,,1000,1200,,4,Lesser Dragon (Rush Duel),https://yugipedia.com/wiki/Lesser_Dragon_(Rush_Duel),,2023-03-19 12:37:20,
Level Blast,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Level Blast,https://yugipedia.com/wiki/Level_Blast,,2023-03-19 12:37:20,
Levia-Dragon - Daedalus,Monster Card,,,True,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",1500,2600,,7,Levia-Dragon - Daedalus (Rush Duel),https://yugipedia.com/wiki/Levia-Dragon_-_Daedalus_(Rush_Duel),"('Alternate',)",2023-04-08 01:46:40,"('Any',)"
Light Dolphin,Monster Card,,"('Dolphin',)",False,False,WATER,Effect Monster,Sea Serpent,"('Effect',)",1000,500,,2,Light Dolphin,https://yugipedia.com/wiki/Light_Dolphin,,2023-03-19 12:48:00,
Light Sorcerer,Monster Card,,,False,False,LIGHT,Normal Monster,Spellcaster,,0,1500,,4,Light Sorcerer,https://yugipedia.com/wiki/Light_Sorcerer,,2023-03-19 12:50:08,
Lightning Braver,Monster Card,,,False,False,LIGHT,Effect Monster,Thunder,"('Effect',)",700,1200,,3,Lightning Braver,https://yugipedia.com/wiki/Lightning_Braver,,2023-03-19 12:52:16,
Lightning Voltcondor,Monster Card,,,False,False,LIGHT,Effect Monster,Winged Beast,"('Effect',)",1000,2200,,7,Lightning Voltcondor,https://yugipedia.com/wiki/Lightning_Voltcondor,,2023-03-19 12:54:24,
Lightwave Dragon,Monster Card,,"('High Tech Dragon',)",False,False,LIGHT,Effect Monster,Dragon,"('Effect',)",500,1300,,4,Lightwave Dragon,https://yugipedia.com/wiki/Lightwave_Dragon,,2023-03-19 12:58:40,
Lindmühle,Monster Card,,,False,False,WIND,Effect Monster,Wyrm,"('Effect',)",0,1100,,4,Lindmühle,https://yugipedia.com/wiki/Lindm%C3%BChle,,2023-03-19 13:02:56,
Lindo the Shadow Flower Warrior,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Normal Monster,Plant,,1400,1300,,4,Lindo the Shadow Flower Warrior,https://yugipedia.com/wiki/Lindo_the_Shadow_Flower_Warrior,,2023-03-19 13:02:56,
Little D,Monster Card,,,False,False,EARTH,Normal Monster,Dinosaur,,700,1100,,3,Little D (Rush Duel),https://yugipedia.com/wiki/Little_D_(Rush_Duel),,2023-03-19 13:11:28,
Lizard Soldier,Monster Card,,,False,False,WIND,Normal Monster,Dragon,,800,1100,,3,Lizard Soldier (Rush Duel),https://yugipedia.com/wiki/Lizard_Soldier_(Rush_Duel),,2023-03-19 13:15:44,
Long Shield Gardna,Monster Card,,,False,False,EARTH,Effect Monster,Warrior,"('Effect',)",1200,1500,,5,Long Shield Gardna,https://yugipedia.com/wiki/Long_Shield_Gardna,,2023-03-19 13:17:52,
Lost Cat,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Lost Cat,https://yugipedia.com/wiki/Lost_Cat,,2023-03-19 13:24:16,
Love Angel,Monster Card,,,False,False,LIGHT,Effect Monster,Fairy,"('Continuous Effect',)",0,0,,1,Love Angel,https://yugipedia.com/wiki/Love_Angel,,2023-03-19 13:24:16,
Lua the Skysavior Angel,Monster Card,,"('Skysavior',)",False,False,DARK,Effect Monster,Fairy,"('Effect',)",1000,0,,1,Lua the Skysavior Angel,https://yugipedia.com/wiki/Lua_the_Skysavior_Angel,,2023-03-19 13:26:24,
Lucky Mask of Omens,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Lucky Mask of Omens,https://yugipedia.com/wiki/Lucky_Mask_of_Omens,,2023-03-19 13:26:24,
Lullabind,Spell Card,Normal Spell Card,"('Psychic Musician',)",False,False,,,,"('Effect',)",,,,,Lullabind,https://yugipedia.com/wiki/Lullabind,,2023-03-19 13:28:32,
Luminous Parrot,Monster Card,,,False,False,LIGHT,Effect Monster,Winged Beast,"('Effect',)",600,1200,,4,Luminous Parrot,https://yugipedia.com/wiki/Luminous_Parrot,,2023-03-19 13:28:32,
Luster Dragon,Monster Card,,,True,False,WIND,Normal Monster,Dragon,,1600,1900,,4,Luster Dragon (Rush Duel),https://yugipedia.com/wiki/Luster_Dragon_(Rush_Duel),,2023-03-19 13:34:56,"('Type',)"
Mach Mega Falcon,Monster Card,,,False,False,WIND,Fusion Monster,Machine,"('Effect',)",1500,2500,,7,Mach Mega Falcon,https://yugipedia.com/wiki/Mach_Mega_Falcon,,2023-03-19 13:43:28,
Machinations of the Monarchs,Trap Card,Normal Trap Card,"('Monarch (Rush Duel series)',)",False,False,,,,"('Effect',)",,,,,Machinations of the Monarchs,https://yugipedia.com/wiki/Machinations_of_the_Monarchs,,2023-05-13 10:16:32,
Machine Attacker,Monster Card,,,False,False,EARTH,Normal Monster,Machine,,1300,1600,,5,Machine Attacker (Rush Duel),https://yugipedia.com/wiki/Machine_Attacker_(Rush_Duel),,2023-03-19 13:52:00,
Machvio of the Ultimate Aria,Monster Card,,"('Shaman Bandit',)",False,False,WIND,Effect Monster,Psychic,"('Continuous Effect',)",1400,2400,,7,Machvio of the Ultimate Aria,https://yugipedia.com/wiki/Machvio_of_the_Ultimate_Aria,,2023-04-29 23:10:56,
Mad Rare Aquila,Monster Card,,,False,False,DARK,Effect Monster,Winged Beast,"('Effect',)",1100,1300,,4,Mad Rare Aquila,https://yugipedia.com/wiki/Mad_Rare_Aquila,"('Alternate',)",2023-05-13 09:38:08,
Magiarms Beast Gearpard,Monster Card,,,False,False,EARTH,Effect Monster,Spellcaster,"('Continuous Effect',)",1800,2300,,7,Magiarms Beast Gearpard,https://yugipedia.com/wiki/Magiarms_Beast_Gearpard,,2023-05-13 09:18:56,
Magic Curtain,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Magic Curtain,https://yugipedia.com/wiki/Magic_Curtain,,2023-03-19 14:09:04,
Magic Cylinder,Trap Card,Normal Trap Card,,True,False,,,,"('Effect',)",,,,,Magic Cylinder (Rush Duel),https://yugipedia.com/wiki/Magic_Cylinder_(Rush_Duel),,2023-03-19 14:11:12,"('Any',)"
Magic Fire Guard,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Magic Fire Guard,https://yugipedia.com/wiki/Magic_Fire_Guard,,2023-03-19 14:11:12,
Magic Juggler,Monster Card,,"('Metarion',)",False,False,LIGHT,Normal Monster,Spellcaster,,500,1400,,4,Magic Juggler,https://yugipedia.com/wiki/Magic_Juggler,,2023-03-19 14:13:20,
Magic Mirror Youth,Monster Card,,,False,False,LIGHT,Effect Monster,Spellcaster,"('Effect',)",800,1000,,4,Magic Mirror Youth,https://yugipedia.com/wiki/Magic_Mirror_Youth,,2023-03-19 14:13:20,
Magical Beast Wolfang,Monster Card,,,False,False,FIRE,Normal Monster,Spellcaster,,100,1100,,3,Magical Beast Wolfang,https://yugipedia.com/wiki/Magical_Beast_Wolfang,,2023-03-19 14:13:20,
Magical Ghost,Monster Card,,,False,False,DARK,Normal Monster,Zombie,,1400,1300,,4,Magical Ghost (Rush Duel),https://yugipedia.com/wiki/Magical_Ghost_(Rush_Duel),,2023-03-19 14:17:36,"('Name', 'Type')"
Magical Lance - Grace Spear,Spell Card,Equip Spell Card,,False,False,,,,"('Effect',)",,,,,Magical Lance - Grace Spear,https://yugipedia.com/wiki/Magical_Lance_-_Grace_Spear,,2023-05-13 10:10:08,
Magical Sheep Girl Meeeg-chan,Monster Card,,"('Ewekai',)",False,False,LIGHT,Normal Monster,Beast,,1600,2500,,7,Magical Sheep Girl Meeeg-chan,https://yugipedia.com/wiki/Magical_Sheep_Girl_Meeeg-chan,"('Alternate',)",2023-05-10 16:51:12,
Magical Stone Excavation,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Magical Stone Excavation (Rush Duel),https://yugipedia.com/wiki/Magical_Stone_Excavation_(Rush_Duel),,2023-03-19 14:32:32,"('Any',)"
Magical Stream,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Magical Stream,https://yugipedia.com/wiki/Magical_Stream,,2023-03-19 14:32:32,
Magician of Dark Sevens,Monster Card,,"('Darkness (Rush Duel series)',)",False,False,DARK,Fusion Monster,Spellcaster,"('Continuous Effect',)",2600,2800,,9,Magician of Dark Sevens,https://yugipedia.com/wiki/Magician_of_Dark_Sevens,,2023-03-19 14:36:48,
Magician's Curtain,Monster Card,,,False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",700,700,,2,Magician's Curtain,https://yugipedia.com/wiki/Magician%27s_Curtain,,2023-03-19 14:36:48,
Magician's Valkyria,Monster Card,,,True,False,LIGHT,Effect Monster,Spellcaster,"('Continuous Effect',)",1800,1600,,4,Magician's Valkyria (Rush Duel),https://yugipedia.com/wiki/Magician%27s_Valkyria_(Rush_Duel),,2023-03-19 14:38:56,"('Any',)"
Maginical Miracle,Monster Card,,,False,False,LIGHT,Effect Monster,Psychic,"('Effect',)",100,1000,,4,Maginical Miracle,https://yugipedia.com/wiki/Maginical_Miracle,,2023-03-19 14:43:12,
Magiquartet Shock,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Magiquartet Shock,https://yugipedia.com/wiki/Magiquartet_Shock,,2023-03-19 14:45:20,
Magmassage,Monster Card,,"('Magma',)",False,False,FIRE,Effect Monster,Pyro,"('Effect',)",2100,2100,,7,Magmassage,https://yugipedia.com/wiki/Magmassage,,2023-03-19 14:45:20,
