Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Series,Set type,Cover card,Version
DUNE-JP031,Duelist Nexus,Singing Cuckoo,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP031,Duelist Nexus,The Cuckoo Commanded to Croon,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP032,Duelist Nexus,Arahime the Manifested Mikanko,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP032,Duelist Nexus +1 Bonus Pack,Arahime the Manifested Mikanko,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP032,Duelist Nexus,Arahime the Manifested Mikanko,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP032,Duelist Nexus +1 Bonus Pack,Arahime the Manifested Mikanko,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP033,Duelist Nexus,Chimera the Phantom Beast King,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP033,Duelist Nexus +1 Bonus Pack,Chimera the Phantom Beast King,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP033,Duelist Nexus +1 Bonus Pack,Chimera the King of Phantom Beasts,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP033,Duelist Nexus,Chimera the King of Phantom Beasts,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP034,Duelist Nexus,Chimera the Illusion Magical Beast,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP034,Duelist Nexus,Chimera the Illusion Beast,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP035,Duelist Nexus,Sleipnir the Runick Mane,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP035,Duelist Nexus +1 Bonus Pack,Sleipnir the Runick Mane,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP035,Duelist Nexus,Sleipnir the Runick Mane,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP035,Duelist Nexus +1 Bonus Pack,Sleipnir the Runick Mane,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP037,Duelist Nexus +1 Bonus Pack,Cosmic Quasar Dragon,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP037,Duelist Nexus,Cosmic Quasar Dragon,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR', 'Holographic Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP037,Duelist Nexus,Cosmic Quasar Dragon,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR', 'Holographic Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP037,Duelist Nexus +1 Bonus Pack,Cosmic Quasar Dragon,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP038,Duelist Nexus +1 Bonus Pack,Crimson Dragon,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP038,Duelist Nexus,Crimson Dragon,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP038,Duelist Nexus,Crimson Dragon,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP038,Duelist Nexus +1 Bonus Pack,Crimson Dragon,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP039,Duelist Nexus,Visas Amritara,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP039,Duelist Nexus +1 Bonus Pack,Visas Amritara,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP039,Duelist Nexus +1 Bonus Pack,Visas Amritara,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP039,Duelist Nexus,Visas Amritara,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP040,Duelist Nexus,"Angelica, Princess of Noble Arms","('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP040,Duelist Nexus +1 Bonus Pack,"Angelica, Princess of Noble Arms","('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP040,Duelist Nexus +1 Bonus Pack,"Angelica, Princess of Noble Arms","('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP040,Duelist Nexus,"Angelica, Princess of Noble Arms","('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP042,Duelist Nexus,"Gaia Blaze, the Force of Blazing Sun","('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP042,Duelist Nexus,"Gaia Blaze, the Force of the Sun","('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP043,Duelist Nexus +1 Bonus Pack,Evolzar Razh,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP043,Duelist Nexus,Evolzar Razh,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP043,Duelist Nexus,Evolzar Lars,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP043,Duelist Nexus +1 Bonus Pack,Evolzar Lars,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP045,Duelist Nexus,Thelematech Cratis,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP045,Duelist Nexus,Thelematech Clatis,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP046,Duelist Nexus,Grenosaurus the Magic-Head Cannon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP046,Duelist Nexus,Grenosaurus Giga-Cannon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP047,Duelist Nexus +1 Bonus Pack,Altergeist Adminia,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP047,Duelist Nexus,Altergeist Adminia,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP047,Duelist Nexus +1 Bonus Pack,Altergeist Adminia,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP047,Duelist Nexus,Altergeist Adminia,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP048,Duelist Nexus,Charlemagne,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP048,Duelist Nexus +1 Bonus Pack,Charlemagne,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP048,Duelist Nexus +1 Bonus Pack,Emperor Charles the Great,"('Ultra Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP048,Duelist Nexus,Emperor Charles the Great,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP049,Duelist Nexus +1 Bonus Pack,Unchained Soul King Yama,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP049,Duelist Nexus,Unchained Soul King Yama,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP049,Duelist Nexus,Unchained Soul Lord of Yama,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP049,Duelist Nexus +1 Bonus Pack,Unchained Soul Lord of Yama,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP050,Duelist Nexus,Synchro Over Top,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP050,Duelist Nexus,Synchro Overtop,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP054,Duelist Nexus,The Worlds as One,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP054,Duelist Nexus,Realm Resonance,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP055,Duelist Nexus,Pristine Planets Amritara,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP055,Duelist Nexus,New World - Amritara,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP056,Duelist Nexus,"""Infernoble Arms - Almace""","('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP056,Duelist Nexus +1 Bonus Pack,"""Infernoble Arms - Almace""","('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP056,Duelist Nexus,"""Infernoble Arms - Almace""","('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP056,Duelist Nexus +1 Bonus Pack,"""Infernoble Arms - Almace""","('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP057,Duelist Nexus,The Noble Arms Museum,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP057,Duelist Nexus,Noble Arms Museum,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP059,Duelist Nexus,Dark Corridor,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP059,Duelist Nexus +1 Bonus Pack,Dark Corridor,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP059,Duelist Nexus,Dark Corridor,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP059,Duelist Nexus +1 Bonus Pack,Dark Corridor,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP060,Duelist Nexus,Tainted Treasure of Treason - Snake-Eye,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP060,Duelist Nexus,Sinful Spoils of Subversion - Snake-Eye,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP061,Duelist Nexus +1 Bonus Pack,Fusion Reinforcement,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP061,Duelist Nexus,Fusion Reinforcement,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP061,Duelist Nexus,Fusion Armament,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP061,Duelist Nexus +1 Bonus Pack,Fusion Armament,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP063,Duelist Nexus,Transcendental Evolution Pill Beta,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP063,Duelist Nexus,Beta Evolution Pill - Ultranscendance,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP064,Duelist Nexus +1 Bonus Pack,Mirror Formation of the Ten Sacred Treasures,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-05-30 16:17:16,2023-04-22,,Booster pack,,Old
DUNE-JP064,Duelist Nexus,Mirror Formation of the Ten Sacred Treasures,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP064,Duelist Nexus +1 Bonus Pack,Tokusano Shinkyojin,"('Super Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_%2B1_Bonus_Pack_(OCG-JP),2023-07-13 21:54:43,2023-04-22,,Booster pack,,New
DUNE-JP064,Duelist Nexus,Tokusano Shinkyojin,"('Super Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP065,Duelist Nexus,Egomorph,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP065,Duelist Nexus,Overexaggeration,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP066,Duelist Nexus,Eternal Ice Grave,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP066,Duelist Nexus,Million-Century Ice Prison,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP067,Duelist Nexus,Aqua Round,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP067,Duelist Nexus,Aqua Chorus Round,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP068,Duelist Nexus,Scrap-Iron Idol,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP068,Duelist Nexus,Scrap-Iron Sacred Statue,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP071,Duelist Nexus,New World Full of Stars,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP071,Duelist Nexus,New World Stars,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP072,Duelist Nexus,The Epic Poem of Charles,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP072,Duelist Nexus,The Continuing Epic of Charles,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-JP076,Duelist Nexus,Mikanko Spiriting Away,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-06 03:59:47,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",Old
DUNE-JP076,Duelist Nexus,Mikanko Spiritwalk,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(OCG-JP),2023-07-15 06:45:05,2023-04-22,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
