Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Series,Set type,Cover card,Version
PAC1-KR048,Prismatic Art Collection,Fusion Destiny,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Prismatic_Art_Collection_(OCG-KR),2023-08-20 14:54:39,2021-05-04,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-KR049,Prismatic Art Collection,Starlight Road,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Prismatic_Art_Collection_(OCG-KR),2023-08-20 14:54:39,2021-05-04,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-KR050,Prismatic Art Collection,Magician Navigation,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Prismatic_Art_Collection_(OCG-KR),2023-08-20 14:54:39,2021-05-04,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
RB06-JP001,Perfect Rulebook promotional cards,Red-Eyes Darkness Metal Dragon,"('Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Perfect_Rulebook_promotional_cards_(OCG-JP),2023-08-20 14:58:53,,,,,New
RD/????-JP???,Rush Duel Card Game Gum,Harpie Cielo,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-07-05 09:19:11,2023-10-01,,Promotional card,,Old
RD/????-JP???,Rush Duel Card Game Gum,Time Wizard,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-07-05 09:19:11,2023-10-01,,Promotional card,,Old
RD/????-JP???,Rush Duel Card Game Gum,Time Wizard,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP001,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP002,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP003,Rush Duel Card Game Gum,Harpie Cielo,"('Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP004,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP005,Rush Duel Card Game Gum,Swift Gaia the Fierce Knight,"('Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP006,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP007,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP008,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP009,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP010,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP011,Rush Duel Card Game Gum,Sevens Road Magician,"('Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP012,Rush Duel Card Game Gum,Multistrike Dragon Dragias,"('Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP013,Rush Duel Card Game Gum,CAN:D,"('Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP014,Rush Duel Card Game Gum,Kimeluna the Dark Shifter,"('Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP015,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP016,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP017,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP018,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP019,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/ECG1-JP020,Rush Duel Card Game Gum,,,,,https://yugipedia.com/wiki/Set_Card_Lists:Rush_Duel_Card_Game_Gum_(OCG-JP),2023-08-18 05:35:06,2023-10-01,,Promotional card,,New
RD/KP13-KR000,Oblivion of the Flash,Sevens Road Witch,"('Over Rush Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR001,Oblivion of the Flash,Earth Sorcerer,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR002,Oblivion of the Flash,Aero Sorcerer,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR003,Oblivion of the Flash,Galactica Deja Vu,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR004,Oblivion of the Flash,Booster Wyvern,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR005,Oblivion of the Flash,DBF Rebuildra,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR006,Oblivion of the Flash,Voidvelgr Kyrie,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR007,Oblivion of the Flash,Voidvelgr Logistikos,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR008,Oblivion of the Flash,Voidvelgr Chrysaor,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR009,Oblivion of the Flash,Celeb Rose Mage,"('Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR010,Oblivion of the Flash,Celeb Rose Sorcerer,"('Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR011,Oblivion of the Flash,Celeb Rose Witch,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR012,Oblivion of the Flash,Celeb Rose Magician,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR013,Oblivion of the Flash,Magiarms Beast Gearpard,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR014,Oblivion of the Flash,Zuse the Wisdom Vassal,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR015,Oblivion of the Flash,Hebe the Star Vassal,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR016,Oblivion of the Flash,Wilhel the Wisdom Monarch,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR017,Oblivion of the Flash,Estrome the Star Monarch,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR018,Oblivion of the Flash,Wilhel the Mega Monarch,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR019,Oblivion of the Flash,Estrome the Mega Monarch,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR020,Oblivion of the Flash,Zaborg the Thunder Monarch,"('Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR021,Oblivion of the Flash,Cyber Processor,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR022,Oblivion of the Flash,Star Replacer,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR022,Oblivion of the Flash,Star Replacer,"('Secret Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR023,Oblivion of the Flash,Don A. Corn of the Verdant Vast,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR024,Oblivion of the Flash,Braid Blade Reader,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR025,Oblivion of the Flash,Skyporter Max,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR026,Oblivion of the Flash,Devil Foolish,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR027,Oblivion of the Flash,Splame,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR028,Oblivion of the Flash,Elegant Aurum Avian,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR029,Oblivion of the Flash,Plaster Scout,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR030,Oblivion of the Flash,Mad Rare Aquila,"('Secret Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR030,Oblivion of the Flash,Mad Rare Aquila,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR031,Oblivion of the Flash,EXTRAplorer,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR032,Oblivion of the Flash,Manifestation Master Dortheo,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR033,Oblivion of the Flash,Pureglass Spears,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR034,Oblivion of the Flash,Galactiara Fuse Eve,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR035,Oblivion of the Flash,Eternal Galactica Oblivion,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR036,Oblivion of the Flash,Tamabot Burst Dragon,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR037,Oblivion of the Flash,Blue Tooth Enhanced Burst Dragon,"('Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR038,Oblivion of the Flash,Red Boot Enhanced Boost Dragon,"('Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR039,Oblivion of the Flash,Voidvelgr Theogonia,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR040,Oblivion of the Flash,Voidvelgr Gigantomachia,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR041,Oblivion of the Flash,Celeb Rose Fabulous Magician,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR042,Oblivion of the Flash,Celeb Rose Luxury Magicians,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR043,Oblivion of the Flash,Sevens Chariot the Magical Knight,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR044,Oblivion of the Flash,Cyber Tactical Dragon,"('Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR045,Oblivion of the Flash,Space Fusion - EXTRAplasmer,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR046,Oblivion of the Flash,Advance Impact,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR047,Oblivion of the Flash,Galactica Addergatling,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR048,Oblivion of the Flash,Dragon's Burst Fusion,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR049,Oblivion of the Flash,Dragon's Boost Fusion,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR050,Oblivion of the Flash,Voidvelgr Gullinbursti,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR051,Oblivion of the Flash,Voidvelgr Shroud,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR052,Oblivion of the Flash,Charis Magic - Elegant Change,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR053,Oblivion of the Flash,Charis Magic Scepter - Death Wand,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR054,Oblivion of the Flash,Sevens Wonder Fusion,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR055,Oblivion of the Flash,Magical Lance - Grace Spear,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR056,Oblivion of the Flash,Emperor Realm,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR057,Oblivion of the Flash,Protection of Arthenée,"('Super Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR057,Oblivion of the Flash,Protection of Arthenée,"('Secret Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR058,Oblivion of the Flash,Dead or Arainac,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR059,Oblivion of the Flash,Recombination Galactica,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR060,Oblivion of the Flash,Nobody Scat Thief,"('Ultra Rare', 'Secret Rare', 'Over Rush Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR061,Oblivion of the Flash,Rose Chain Salvage,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
RD/KP13-KR062,Oblivion of the Flash,Machinations of the Monarchs,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Oblivion_of_the_Flash_(OCG-KR),2023-08-18 06:17:07,2023-08-18,,Booster pack,"('Eternal Galactica Oblivion',)",New
