Name,Legend,Maximum mode,Modification date,Version
Excutie Feena,True,True,2022-11-21 07:30:58,Old
Excutie Feena,False,False,2022-11-21 07:30:58,New
Excutie Fermi,True,True,2022-12-21 09:13:55,Old
Excutie Fermi,False,False,2022-12-21 09:13:55,New
Excutie Flame,True,True,2023-01-21 14:06:15,Old
Excutie Flame,False,False,2023-01-21 14:06:15,New
Excutie Floa,True,True,2022-11-26 13:04:55,Old
Excutie Floa,False,False,2022-11-26 13:04:55,New
Excutie Leir,True,True,2022-11-26 22:45:26,Old
Excutie Leir,False,False,2022-11-26 22:45:26,New
Excutie Lilius,True,True,2022-11-26 13:06:11,Old
Excutie Lilius,False,False,2022-11-26 13:06:11,New
Excutie Lucy,True,True,2022-11-26 13:08:07,Old
Excutie Lucy,False,False,2022-11-26 13:08:07,New
Excutie Lumiere,True,True,2023-01-03 05:22:59,Old
Excutie Lumiere,False,False,2023-01-03 05:22:59,New
Excutie Prouty,True,True,2022-11-26 13:10:11,Old
Excutie Prouty,False,False,2022-11-26 13:10:11,New
Excutie Ram,True,True,2022-11-26 13:09:33,Old
Excutie Ram,False,False,2022-11-26 13:09:33,New
Excutie Scout!,True,True,2022-11-26 13:12:02,Old
Excutie Scout!,False,False,2022-11-26 13:12:02,New
Excutie Scramble!,True,True,2022-11-26 13:12:43,Old
Excutie Scramble!,False,False,2022-11-26 13:12:43,New
Excutie Up!,True,True,2022-11-21 07:48:43,Old
Excutie Up!,False,False,2022-11-21 07:48:43,New
Explosive Rage,True,True,2022-09-21 05:28:11,Old
Explosive Rage,False,False,2022-09-21 05:28:11,New
Extra Spice the Elite Noodle Ninja,True,True,2022-12-21 09:44:25,Old
Extra Spice the Elite Noodle Ninja,False,False,2022-12-21 09:44:25,New
Fairy Dragon,True,True,2023-01-29 19:42:20,Old
Fairy Dragon,False,False,2023-01-29 19:42:20,New
Faith Bird,True,True,2022-09-21 03:19:54,Old
Faith Bird,False,False,2022-09-21 03:19:54,New
Fancy Ladybug Pastel,True,True,2023-01-05 22:56:59,Old
Fancy Ladybug Pastel,False,False,2023-01-05 22:56:59,New
Fantasia Strike Dragon Miragiastar F,True,True,2023-01-23 16:49:40,Old
Fantasia Strike Dragon Miragiastar F,False,False,2023-01-23 16:49:40,New
Faulty Fire,True,True,2022-10-20 07:33:35,Old
Faulty Fire,False,False,2022-10-20 07:33:35,New
Fearstute Followl,True,True,2022-10-31 18:41:40,Old
Fearstute Followl,False,False,2022-10-31 18:41:40,New
Featuring Omega,True,True,2022-10-20 07:03:00,Old
Featuring Omega,False,False,2022-10-20 07:03:00,New
Femtron,True,True,2022-04-24 01:47:42,Old
Femtron,False,False,2022-04-24 01:47:42,New
Fenrirewritter Sol,True,True,2022-10-31 18:41:25,Old
Fenrirewritter Sol,False,False,2022-10-31 18:41:25,New
Feral Imp,True,True,2022-09-21 03:16:42,Old
Feral Imp,False,False,2022-09-21 03:16:42,New
Feverous Spirit Stadium,True,True,2022-12-27 13:31:38,Old
Feverous Spirit Stadium,False,False,2022-12-27 13:31:38,New
Fiery Blaze,True,True,2022-12-21 09:46:54,Old
Fiery Blaze,False,False,2022-12-21 09:46:54,New
Fillan Dwarf,True,True,2023-02-04 14:23:06,Old
Fillan Dwarf,False,False,2023-02-04 14:23:06,New
Final Destiny,True,True,2023-02-16 14:28:51,Old
Final Destiny,True,False,2023-02-16 14:28:51,New
Finalize Phoenix,True,True,2022-11-26 13:33:11,Old
Finalize Phoenix,False,False,2022-11-26 13:33:11,New
Fire Fall Blaze Barrier,True,True,2022-12-21 09:47:38,Old
Fire Fall Blaze Barrier,False,False,2022-12-21 09:47:38,New
Fire Golem,True,True,2022-09-21 03:03:53,Old
Fire Golem,False,False,2022-09-21 03:03:53,New
Fire Guardian,True,True,2022-12-21 09:36:54,Old
Fire Guardian,False,False,2022-12-21 09:36:54,New
Fire Jester,True,True,2022-12-30 02:10:12,Old
Fire Jester,False,False,2022-12-30 02:10:12,New
Five Types of Assistance,True,True,2022-12-23 14:34:55,Old
Five Types of Assistance,False,False,2022-12-23 14:34:55,New
Five-Headed Dragon,True,True,2023-01-18 11:05:08,Old
Five-Headed Dragon,False,False,2023-01-18 11:05:08,New
Flame Arms - Fretberge,True,True,2023-02-04 14:19:20,Old
Flame Arms - Fretberge,False,False,2023-02-04 14:19:20,New
Flame Cerebrus,True,True,2022-12-21 09:44:56,Old
Flame Cerebrus,False,False,2022-12-21 09:44:56,New
Flame Champion,True,True,2022-12-21 09:45:09,Old
Flame Champion,False,False,2022-12-21 09:45:09,New
Flame Manipulator,True,True,2022-04-23 01:18:00,Old
Flame Manipulator,False,False,2022-04-23 01:18:00,New
Flame Ruler,True,True,2022-12-21 09:03:14,Old
Flame Ruler,True,False,2022-12-21 09:03:14,New
Flame Seeker,True,True,2022-12-21 09:45:56,Old
Flame Seeker,False,False,2022-12-21 09:45:56,New
Flame Swordsman,True,True,2022-04-23 01:17:10,Old
Flame Swordsman,False,False,2022-04-23 01:17:10,New
Flapun,True,True,2023-02-15 13:27:36,Old
Flapun,False,False,2023-02-15 13:27:36,New
Flare Sorcerer,True,True,2023-01-19 21:15:53,Old
Flare Sorcerer,False,False,2023-01-19 21:15:53,New
Flutomahawk the Music Princess,True,True,2022-10-20 07:24:08,Old
Flutomahawk the Music Princess,False,False,2022-10-20 07:24:08,New
Flying Kamakiri #2,True,True,2022-09-21 05:44:51,Old
Flying Kamakiri #2,False,False,2022-09-21 05:44:51,New
Folder Blitz the Infinite Dream,True,True,2022-10-20 07:05:28,Old
Folder Blitz the Infinite Dream,False,False,2022-10-20 07:05:28,New
Following World,True,True,2022-12-20 09:03:56,Old
Following World,False,False,2022-12-20 09:03:56,New
Followl of the Dark Wisdom,True,True,2023-01-03 22:13:24,Old
Followl of the Dark Wisdom,False,False,2023-01-03 22:13:24,New
Followl of the Fornether,True,True,2021-12-17 12:13:03,Old
Followl of the Fornether,False,False,2021-12-17 12:13:03,New
Force of Thief,True,True,2023-02-04 14:17:30,Old
Force of Thief,False,False,2023-02-04 14:17:30,New
Forest,True,True,2022-10-20 07:34:15,Old
Forest,False,False,2022-10-20 07:34:15,New
Forkhawk,True,True,2022-12-21 09:23:30,Old
Forkhawk,False,False,2022-12-21 09:23:30,New
Fortitude Dragon,True,True,2022-12-10 20:33:59,Old
Fortitude Dragon,False,False,2022-12-10 20:33:59,New
Frenzied Panda,True,True,2022-04-10 15:50:42,Old
Frenzied Panda,False,False,2022-04-10 15:50:42,New
Frenzied Panda Cotta,True,True,2023-01-19 04:51:04,Old
Frenzied Panda Cotta,False,False,2023-01-19 04:51:04,New
Frightening Fan Mail,True,True,2022-10-20 06:58:23,Old
Frightening Fan Mail,False,False,2022-10-20 06:58:23,New
Full Jersey,True,True,2022-10-05 20:20:16,Old
Full Jersey,False,False,2022-10-05 20:20:16,New
Full Meteor Impact,True,True,2022-09-21 03:36:02,Old
Full Meteor Impact,False,False,2022-09-21 03:36:02,New
Full Moon Dragon Umbralancer F,True,True,2023-01-07 04:44:00,Old
Full Moon Dragon Umbralancer F,False,False,2023-01-07 04:44:00,New
Fusion,True,True,2023-01-18 16:21:15,Old
Fusion,False,False,2023-01-18 16:21:15,New
Future Aeromancer,True,True,2022-11-26 13:42:02,Old
Future Aeromancer,False,False,2022-11-26 13:42:02,New
Future Diviner,True,True,2022-09-21 05:30:23,Old
Future Diviner,False,False,2022-09-21 05:30:23,New
Future Mining,True,True,2022-09-21 05:41:35,Old
Future Mining,False,False,2022-09-21 05:41:35,New
Gadget Soldier,True,True,2022-09-20 11:22:47,Old
Gadget Soldier,False,False,2022-09-20 11:22:47,New
Gagaga Outfielder,True,True,2022-12-10 20:56:15,Old
Gagaga Outfielder,False,False,2022-12-10 20:56:15,New
Gagagaguts,True,True,2023-01-16 01:54:33,Old
Gagagaguts,False,False,2023-01-16 01:54:33,New
Gaia The Fierce Knight,True,True,2022-09-26 12:56:02,Old
Gaia The Fierce Knight,False,False,2022-09-26 12:56:02,New
Gaia the Dragon Champion,True,True,2022-10-05 20:17:36,Old
Gaia the Dragon Champion,False,False,2022-10-05 20:17:36,New
Gajumaru the Shadow Flower Lion,True,True,2022-09-21 05:43:11,Old
Gajumaru the Shadow Flower Lion,False,False,2022-09-21 05:43:11,New
Galactiara Eve,True,True,2023-01-03 23:15:55,Old
Galactiara Eve,False,False,2023-01-03 23:15:55,New
Galactica Amnesia,True,True,2022-09-20 11:09:35,Old
Galactica Amnesia,False,False,2022-09-20 11:09:35,New
Galactica Force,True,True,2022-09-20 11:06:00,Old
Galactica Force,False,False,2022-09-20 11:06:00,New
Galactica Jamais Vu,True,True,2023-02-15 16:39:18,Old
Galactica Jamais Vu,False,False,2023-02-15 16:39:18,New
Galactica Lattice,True,True,2022-12-21 09:17:32,Old
Galactica Lattice,False,False,2022-12-21 09:17:32,New
Galactica Oblivion,True,True,2023-01-28 22:29:47,Old
Galactica Oblivion,False,False,2023-01-28 22:29:47,New
Galactica Reminiscence,True,True,2022-12-02 08:26:48,Old
Galactica Reminiscence,False,False,2022-12-02 08:26:48,New
Galactica Repulsion,True,True,2022-12-21 09:16:48,Old
Galactica Repulsion,False,False,2022-12-21 09:16:48,New
Galactica Tabula Rasa,True,True,2023-02-04 14:26:00,Old
Galactica Tabula Rasa,False,False,2023-02-04 14:26:00,New
Galactica Xiphos,True,True,2023-02-04 14:20:52,Old
Galactica Xiphos,False,False,2023-02-04 14:20:52,New
Galaxy Topping Troll,True,True,2022-09-12 09:28:20,Old
Galaxy Topping Troll,False,False,2022-09-12 09:28:20,New
Garland the True Shadow Flower Ninja,True,True,2022-09-21 05:37:10,Old
Garland the True Shadow Flower Ninja,False,False,2022-09-21 05:37:10,New
Garmr the Lone Wolf,True,True,2022-08-24 03:10:37,Old
Garmr the Lone Wolf,False,False,2022-08-24 03:10:37,New
Garnecia Elefantis,True,True,2022-12-20 12:30:10,Old
Garnecia Elefantis,False,False,2022-12-20 12:30:10,New
Gatekeeping Gargoyle,True,True,2022-09-21 05:43:34,Old
Gatekeeping Gargoyle,False,False,2022-09-21 05:43:34,New
Gatling the Shadow Flower Shinobi,True,True,2022-12-26 06:08:21,Old
Gatling the Shadow Flower Shinobi,False,False,2022-12-26 06:08:21,New
Gazelle the King of Mythical Beasts,True,True,2022-10-20 07:38:46,Old
Gazelle the King of Mythical Beasts,False,False,2022-10-20 07:38:46,New
Gekka the Shadow Flower Beauty,True,True,2022-09-23 00:36:09,Old
Gekka the Shadow Flower Beauty,False,False,2022-09-23 00:36:09,New
Genie's Fire Breath,True,True,2023-01-09 08:41:19,Old
Genie's Fire Breath,False,False,2023-01-09 08:41:19,New
Geological Survey,True,True,2022-10-01 17:40:13,Old
Geological Survey,False,False,2022-10-01 17:40:13,New
Ghost Cyclone,True,True,2022-09-21 05:32:42,Old
Ghost Cyclone,False,False,2022-09-21 05:32:42,New
Ghost Vicious,True,True,2023-02-04 14:22:55,Old
Ghost Vicious,False,False,2023-02-04 14:22:55,New
Ghoulish Gal,True,True,2022-10-20 06:58:52,Old
Ghoulish Gal,False,False,2022-10-20 06:58:52,New
Gi-ant Revolution,True,True,2022-10-20 07:18:12,Old
Gi-ant Revolution,False,False,2022-10-20 07:18:12,New
Giant Bulge,True,True,2022-12-21 09:15:57,Old
Giant Bulge,False,False,2022-12-21 09:15:57,New
Giant Tortoise of Greed,True,True,2022-09-21 05:00:10,Old
Giant Tortoise of Greed,False,False,2022-09-21 05:00:10,New
Giftarist,True,True,2023-01-05 22:42:54,Old
Giftarist,False,False,2023-01-05 22:42:54,New
Giga-Tech Wolf,True,True,2022-04-23 01:16:06,Old
Giga-Tech Wolf,False,False,2022-04-23 01:16:06,New
Gilford the Legend,True,True,2023-01-21 14:17:25,Old
Gilford the Legend,False,False,2023-01-21 14:17:25,New
Gilford the Lightning,True,True,2023-01-21 13:50:55,Old
Gilford the Lightning,True,False,2023-01-21 13:50:55,New
Gilford the Rising,True,True,2023-01-21 14:16:27,Old
Gilford the Rising,False,False,2023-01-21 14:16:27,New
"Gingangel, the Deluxe Sushi Fairy",True,True,2022-10-20 07:21:17,Old
"Gingangel, the Deluxe Sushi Fairy",False,False,2022-10-20 07:21:17,New
Goblin Holedigger Captain,True,True,2023-02-13 14:05:09,Old
Goblin Holedigger Captain,False,False,2023-02-13 14:05:09,New
Gogogo Umpire,True,True,2022-12-27 11:50:54,Old
Gogogo Umpire,False,False,2022-12-27 11:50:54,New
Gokibore,True,True,2022-10-10 02:40:56,Old
Gokibore,False,False,2022-10-10 02:40:56,New
Golden-Eyes Star Cat,True,True,2023-01-21 13:54:38,Old
Golden-Eyes Star Cat,False,False,2023-01-21 13:54:38,New
Grace Princess Kana,True,True,2022-10-20 07:23:09,Old
Grace Princess Kana,False,False,2022-10-20 07:23:09,New
Graceful Charity,True,True,2023-02-15 11:12:09,Old
Graceful Charity,True,False,2023-02-15 11:12:09,New
Gracesaurus,True,True,2022-12-30 01:30:13,Old
Gracesaurus,False,False,2022-12-30 01:30:13,New
Grand Extreme,True,True,2022-09-25 03:04:53,Old
Grand Extreme,False,False,2022-09-25 03:04:53,New
Grand Tiki Elder,True,True,2023-02-01 10:07:47,Old
Grand Tiki Elder,False,False,2023-02-01 10:07:47,New
Grass,True,True,2022-09-21 05:37:41,Old
Grass,False,False,2022-09-21 05:37:41,New
Gravity Press Dragon,True,True,2022-12-21 09:36:47,Old
Gravity Press Dragon,False,False,2022-12-21 09:36:47,New
Great Cosmonarch,True,True,2022-12-21 09:52:15,Old
Great Cosmonarch,False,False,2022-12-21 09:52:15,New
Great Maju Garzett,True,True,2023-02-01 11:44:20,Old
Great Maju Garzett,True,False,2023-02-01 11:44:20,New
Great Multistrike Dragon Dragias Burst,True,True,2022-10-30 15:44:18,Old
Great Multistrike Dragon Dragias Burst,False,True,2022-10-30 15:44:18,New
Great Multistrike Dragon Dragias Burst [L],True,True,2021-12-30 11:32:15,Old
Great Multistrike Dragon Dragias Burst [L],False,True,2021-12-30 11:32:15,New
Great Multistrike Dragon Dragias Burst [R],True,True,2021-12-30 11:32:35,Old
Great Multistrike Dragon Dragias Burst [R],False,True,2021-12-30 11:32:35,New
Great-Tusked Mammoth,True,True,2023-02-15 13:56:04,Old
Great-Tusked Mammoth,False,False,2023-02-15 13:56:04,New
Green-Eyes Star Cat,True,True,2023-01-21 14:02:19,Old
Green-Eyes Star Cat,False,False,2023-01-21 14:02:19,New
Greystorm Reverie,True,True,2022-12-02 08:59:58,Old
Greystorm Reverie,False,False,2022-12-02 08:59:58,New
Griffore,True,True,2022-09-21 05:36:41,Old
Griffore,False,False,2022-09-21 05:36:41,New
Grilled Pangolin,True,True,2022-09-21 05:37:27,Old
Grilled Pangolin,False,False,2022-09-21 05:37:27,New
Ground Attacker Bugroth,True,True,2022-12-21 09:22:47,Old
Ground Attacker Bugroth,False,False,2022-12-21 09:22:47,New
Ground Cerberus,True,True,2022-09-21 05:31:11,Old
Ground Cerberus,False,False,2022-09-21 05:31:11,New
Guarding Mermaid,True,True,2022-12-10 21:04:58,Old
Guarding Mermaid,False,False,2022-12-10 21:04:58,New
Guide of the Blaze Fiends,True,True,2023-01-03 23:09:03,Old
Guide of the Blaze Fiends,False,False,2023-01-03 23:09:03,New
Gust,True,True,2022-09-18 19:46:00,Old
Gust,False,False,2022-09-18 19:46:00,New
Gyakutenno Megami,True,True,2022-09-25 03:03:25,Old
Gyakutenno Megami,False,False,2022-09-25 03:03:25,New
H.D.D. - Hundred Divine Dragon,True,True,2022-11-26 13:31:25,Old
H.D.D. - Hundred Divine Dragon,False,False,2022-11-26 13:31:25,New
Hacking Dragon,True,True,2023-01-04 13:14:37,Old
Hacking Dragon,False,False,2023-01-04 13:14:37,New
Hammer Crush,True,True,2022-11-03 14:29:12,Old
Hammer Crush,False,False,2022-11-03 14:29:12,New
Hampering Hippo,True,True,2022-09-21 05:33:07,Old
Hampering Hippo,False,False,2022-09-21 05:33:07,New
Handsray Destleo,True,True,2022-05-31 12:22:44,Old
Handsray Destleo,False,False,2022-05-31 12:22:44,New
Handy Lady,True,True,2022-10-20 07:04:23,Old
Handy Lady,False,False,2022-10-20 07:04:23,New
Haniwaffle,True,True,2022-12-19 08:47:55,Old
Haniwaffle,False,False,2022-12-19 08:47:55,New
Hardefense Mission,True,True,2022-09-21 05:22:06,Old
Hardefense Mission,False,False,2022-09-21 05:22:06,New
Harpie Girl,True,True,2022-09-21 03:48:46,Old
Harpie Girl,False,False,2022-09-21 03:48:46,New
Harpie Lady,True,True,2022-01-29 23:03:41,Old
Harpie Lady,False,False,2022-01-29 23:03:41,New
Headbutt Cachalot,True,True,2022-09-21 05:27:56,Old
Headbutt Cachalot,False,False,2022-09-21 05:27:56,New
Headhunters' Digmole,True,True,2022-11-17 12:09:30,Old
Headhunters' Digmole,False,False,2022-11-17 12:09:30,New
Headhunters' Jaguar,True,True,2022-11-17 12:16:43,Old
Headhunters' Jaguar,False,False,2022-11-17 12:16:43,New
Heartless Hound Apex Katana Danbiramatian,True,True,2022-11-17 12:13:35,Old
Heartless Hound Apex Katana Danbiramatian,False,False,2022-11-17 12:13:35,New
Heartless Hound Blade Aikuchihuahua,True,True,2022-07-12 15:12:11,Old
Heartless Hound Blade Aikuchihuahua,False,False,2022-07-12 15:12:11,New
Heartless Hound Blade Bulldosu,True,True,2022-11-17 12:13:53,Old
Heartless Hound Blade Bulldosu,False,False,2022-11-17 12:13:53,New
Heartless Hound Blaster Chaka Chow Chow,True,True,2022-11-17 12:13:40,Old
Heartless Hound Blaster Chaka Chow Chow,False,False,2022-11-17 12:13:40,New
Heartless Hound Blaster Gundog,True,True,2022-11-17 12:13:59,Old
Heartless Hound Blaster Gundog,False,False,2022-11-17 12:13:59,New
Heartless Hound Martial Master Shiba,True,True,2022-11-17 12:10:24,Old
Heartless Hound Martial Master Shiba,False,False,2022-11-17 12:10:24,New
Heartless Hound Striking Kai Ken Knuckle,True,True,2023-01-31 20:37:52,Old
Heartless Hound Striking Kai Ken Knuckle,False,False,2023-01-31 20:37:52,New
Heartless Hound Thunder Emperor Drainu,True,True,2022-11-17 12:10:30,Old
Heartless Hound Thunder Emperor Drainu,False,False,2022-11-17 12:10:30,New
Heat Dartfish,True,True,2022-09-21 04:02:39,Old
Heat Dartfish,False,False,2022-09-21 04:02:39,New
Heat Hyena,True,True,2023-01-03 23:08:56,Old
Heat Hyena,False,False,2023-01-03 23:08:56,New
Heaven Gancel,True,True,2022-12-21 09:14:16,Old
Heaven Gancel,False,False,2022-12-21 09:14:16,New
Heavenly Gift,True,True,2022-12-21 09:54:04,Old
Heavenly Gift,False,False,2022-12-21 09:54:04,New
Heavenly Rest,True,True,2023-01-10 18:58:59,Old
Heavenly Rest,False,False,2023-01-10 18:58:59,New
Heavenly Revelation,True,True,2022-12-21 09:54:10,Old
Heavenly Revelation,False,False,2022-12-21 09:54:10,New
Heavenly Selection,True,True,2022-11-26 13:53:41,Old
Heavenly Selection,False,False,2022-11-26 13:53:41,New
Heavy Arms - Double Nexcalibur,True,True,2023-02-04 14:19:14,Old
Heavy Arms - Double Nexcalibur,False,False,2023-02-04 14:19:14,New
Heavy Cavalry Starter,True,True,2022-10-20 07:18:19,Old
Heavy Cavalry Starter,False,False,2022-10-20 07:18:19,New
Heavy Cavalry Tactics,True,True,2022-12-21 09:24:25,Old
Heavy Cavalry Tactics,False,False,2022-12-21 09:24:25,New
Heavy Roller,True,True,2023-01-05 22:50:46,Old
Heavy Roller,False,False,2023-01-05 22:50:46,New
Heavy Storm,True,True,2022-12-02 08:58:42,Old
Heavy Storm,True,False,2022-12-02 08:58:42,New
Heel Healer,True,True,2023-02-04 14:24:28,Old
Heel Healer,False,False,2023-02-04 14:24:28,New
Helmet of the Master Craftsman,True,True,2023-02-10 14:48:07,Old
Helmet of the Master Craftsman,False,False,2023-02-10 14:48:07,New
Hermit's Soul,True,True,2022-04-23 23:40:06,Old
Hermit's Soul,False,False,2022-04-23 23:40:06,New
Hero of the Assist,True,True,2022-10-31 18:41:04,Old
Hero of the Assist,False,False,2022-10-31 18:41:04,New
Hero of the East,True,True,2022-04-10 15:49:49,Old
Hero of the East,False,False,2022-04-10 15:49:49,New
Hero of the Sweep,True,True,2022-12-19 09:30:16,Old
Hero of the Sweep,False,False,2022-12-19 09:30:16,New
Hero of the Yeast,True,True,2022-12-10 20:52:41,Old
Hero of the Yeast,False,False,2022-12-10 20:52:41,New
High-Heel Priestess,True,True,2022-11-14 18:28:25,Old
High-Heel Priestess,False,False,2022-11-14 18:28:25,New
"Hilt, the Bearer of Noble Arms",True,True,2022-09-21 02:59:38,Old
"Hilt, the Bearer of Noble Arms",False,False,2022-09-21 02:59:38,New
Hitotsu-Me Giant,True,True,2022-10-20 07:39:15,Old
Hitotsu-Me Giant,False,False,2022-10-20 07:39:15,New
"Hormone GunMcQueen, the Magnificent Shichirin",True,True,2023-02-01 21:01:12,Old
"Hormone GunMcQueen, the Magnificent Shichirin",False,False,2023-02-01 21:01:12,New
Horn Knives the Music Princess,True,True,2022-12-13 09:11:34,Old
Horn Knives the Music Princess,False,False,2022-12-13 09:11:34,New
Hot Flameleon,True,True,2022-09-21 06:02:37,Old
Hot Flameleon,False,False,2022-09-21 06:02:37,New
Hot Off the Press,True,True,2023-01-21 19:33:19,Old
Hot Off the Press,False,False,2023-01-21 19:33:19,New
Howlingbird,True,True,2021-12-13 09:04:29,Old
Howlingbird,False,False,2021-12-13 09:04:29,New
Hunter of Titans,True,True,2022-10-31 18:40:06,Old
Hunter of Titans,False,False,2022-10-31 18:40:06,New
Hunting Strawberries,True,True,2022-09-21 06:16:46,Old
Hunting Strawberries,False,False,2022-09-21 06:16:46,New
Hydro Cannon Big Bluefin,True,True,2022-09-21 03:53:29,Old
Hydro Cannon Big Bluefin,False,False,2022-09-21 03:53:29,New
Hydro Magician,True,True,2021-12-03 03:44:52,Old
Hydro Magician,False,False,2021-12-03 03:44:52,New
Hyosube,True,True,2022-11-17 12:14:12,Old
Hyosube,False,False,2022-11-17 12:14:12,New
Hyper Engine Vast Vulcan,True,True,2022-10-30 15:44:17,Old
Hyper Engine Vast Vulcan,False,True,2022-10-30 15:44:17,New
Hyper Engine Vast Vulcan [L],True,True,2022-12-13 06:37:27,Old
Hyper Engine Vast Vulcan [L],False,True,2022-12-13 06:37:27,New
Hyper Engine Vast Vulcan [R],True,True,2022-12-13 06:37:32,Old
Hyper Engine Vast Vulcan [R],False,True,2022-12-13 06:37:32,New
Hyper Upstart King Rex,True,True,2023-01-06 00:12:02,Old
Hyper Upstart King Rex,False,False,2023-01-06 00:12:02,New
Hypernova,True,True,2022-12-10 20:47:02,Old
Hypernova,False,False,2022-12-10 20:47:02,New
Hyperstrike Dragon Dragiastar F,True,True,2023-01-07 05:18:58,Old
Hyperstrike Dragon Dragiastar F,False,False,2023-01-07 05:18:58,New
I Hear Footsteps,True,True,2022-12-24 12:22:46,Old
I Hear Footsteps,False,False,2022-12-24 12:22:46,New
Ice Age Catapult,True,True,2022-12-10 20:33:06,Old
Ice Age Catapult,False,False,2022-12-10 20:33:06,New
Ice Pop Bear,True,True,2023-01-21 00:07:40,Old
Ice Pop Bear,False,False,2023-01-21 00:07:40,New
Icezark the Unequaled,True,True,2022-09-21 06:04:19,Old
Icezark the Unequaled,False,False,2022-09-21 06:04:19,New
Ichtyosterguard,True,True,2023-01-06 14:48:34,Old
Ichtyosterguard,False,False,2023-01-06 14:48:34,New
Ignoring Insect,True,True,2023-01-06 14:45:33,Old
Ignoring Insect,False,False,2023-01-06 14:45:33,New
Illusion Strike Dragon Miragias,True,True,2022-11-03 14:22:28,Old
Illusion Strike Dragon Miragias,False,False,2022-11-03 14:22:28,New
Imaginary Actor,True,True,2022-12-30 00:54:26,Old
Imaginary Actor,False,False,2022-12-30 00:54:26,New
Imaginary Arc Tower,True,True,2022-12-30 01:47:48,Old
Imaginary Arc Tower,False,False,2022-12-30 01:47:48,New
Imaginary Arc Turbo,True,True,2023-01-05 22:47:22,Old
Imaginary Arc Turbo,False,False,2023-01-05 22:47:22,New
Imaginary Arc Turbulence,True,True,2023-01-05 22:47:42,Old
Imaginary Arc Turbulence,False,False,2023-01-05 22:47:42,New
Imaginary Arc Turnback,True,True,2023-01-30 22:58:25,Old
Imaginary Arc Turnback,False,False,2023-01-30 22:58:25,New
Imptailing Crisis,True,True,2022-10-20 06:54:30,Old
Imptailing Crisis,False,False,2022-10-20 06:54:30,New
Indigo Prison,True,True,2023-02-04 14:17:55,Old
Indigo Prison,False,False,2023-02-04 14:17:55,New
Infernal Kappa Diwet,True,True,2022-11-17 12:10:57,Old
Infernal Kappa Diwet,False,False,2022-11-17 12:10:57,New
Inferno Fire Blast,True,True,2022-09-25 03:04:58,Old
Inferno Fire Blast,False,False,2022-09-25 03:04:58,New
Infinidream Constructor Wyrm Buildrim,True,True,2022-10-31 18:39:34,Old
Infinidream Constructor Wyrm Buildrim,False,False,2022-10-31 18:39:34,New
Innocent Lancer,True,True,2022-12-21 09:44:49,Old
Innocent Lancer,False,False,2022-12-21 09:44:49,New
Insect Rampage,True,True,2022-09-21 06:25:43,Old
Insect Rampage,False,False,2022-09-21 06:25:43,New
Inside Out Roll,True,True,2022-10-30 07:46:30,Old
Inside Out Roll,False,False,2022-10-30 07:46:30,New
Insurrection Dragon,True,True,2022-09-21 06:08:17,Old
Insurrection Dragon,False,False,2022-09-21 06:08:17,New
Interstellime,True,True,2022-12-21 09:16:29,Old
Interstellime,False,False,2022-12-21 09:16:29,New
Intrude Beetle,True,True,2022-09-21 06:03:51,Old
Intrude Beetle,False,False,2022-09-21 06:03:51,New
Invading Nature,True,True,2022-09-21 06:00:54,Old
Invading Nature,False,False,2022-09-21 06:00:54,New
Iris the Rare Shadow Flower,True,True,2023-02-04 14:25:04,Old
Iris the Rare Shadow Flower,False,False,2023-02-04 14:25:04,New
Iron Onslaught,True,True,2022-12-21 09:24:15,Old
Iron Onslaught,False,False,2022-12-21 09:24:15,New
It's Right Behind You!,True,True,2022-10-20 06:57:43,Old
It's Right Behind You!,False,False,2022-10-20 06:57:43,New
JAM:P Check!,True,True,2023-02-04 14:19:00,Old
JAM:P Check!,False,False,2023-02-04 14:19:00,New
JAM:P Set!,True,True,2023-01-05 22:41:59,Old
JAM:P Set!,False,False,2023-01-05 22:41:59,New
JAM:P Start!,True,True,2023-01-24 18:43:36,Old
JAM:P Start!,False,False,2023-01-24 18:43:36,New
JAM:P Up!,True,True,2022-12-10 20:35:55,Old
JAM:P Up!,False,False,2022-12-10 20:35:55,New
Jarmalewe,True,True,2022-12-21 09:45:45,Old
Jarmalewe,False,False,2022-12-21 09:45:45,New
Jasmine the Shadow Flower Festival,True,True,2022-09-21 06:08:14,Old
Jasmine the Shadow Flower Festival,False,False,2022-09-21 06:08:14,New
Javelin Dux the Shadow Flower Piercer,True,True,2023-02-04 14:21:53,Old
Javelin Dux the Shadow Flower Piercer,False,False,2023-02-04 14:21:53,New
Jet Barracuda,True,True,2022-09-21 04:07:11,Old
Jet Barracuda,False,False,2022-09-21 04:07:11,New
Jewelry Trap Hole,True,True,2022-10-20 06:59:51,Old
Jewelry Trap Hole,False,False,2022-10-20 06:59:51,New
Jinzo,True,True,2022-10-30 06:16:20,Old
Jinzo,True,False,2022-10-30 06:16:20,New
Joining Chairs,True,True,2022-10-30 07:48:40,Old
Joining Chairs,False,False,2022-10-30 07:48:40,New
Jointech Ace,True,True,2022-12-21 09:23:04,Old
Jointech Ace,False,False,2022-12-21 09:23:04,New
Jointech Bumper,True,True,2022-09-20 11:18:54,Old
Jointech Bumper,False,False,2022-09-20 11:18:54,New
Jointech Great Wall,True,True,2023-01-21 14:48:12,Old
Jointech Great Wall,False,False,2023-01-21 14:48:12,New
