Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Series,Set type,Cover card,Version
DCR-SP026,Dark Crisis (25th Anniversary Edition),Dark Scorpion - Chick the Yellow,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP027,Dark Crisis (25th Anniversary Edition),D.D. Warrior Lady,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP028,Dark Crisis (25th Anniversary Edition),Thousand Needles,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP029,Dark Crisis (25th Anniversary Edition),Shinato's Ark,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP030,Dark Crisis (25th Anniversary Edition),A Deal with Dark Ruler,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP031,Dark Crisis (25th Anniversary Edition),Contract with Exodia,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP032,Dark Crisis (25th Anniversary Edition),Butterfly Dagger - Elma,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP033,Dark Crisis (25th Anniversary Edition),Shooting Star Bow - Ceal,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP034,Dark Crisis (25th Anniversary Edition),Gravity Axe - Grarl,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP035,Dark Crisis (25th Anniversary Edition),Wicked-Breaking Flamberge - Baou,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP036,Dark Crisis (25th Anniversary Edition),Rod of Silence - Kay'est,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP037,Dark Crisis (25th Anniversary Edition),Twin Swords of Flashing Light - Tryce,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP038,Dark Crisis (25th Anniversary Edition),Precious Cards from Beyond,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP039,Dark Crisis (25th Anniversary Edition),Rod of the Mind's Eye,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP040,Dark Crisis (25th Anniversary Edition),Fairy of the Spring,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP041,Dark Crisis (25th Anniversary Edition),Token Thanksgiving,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP042,Dark Crisis (25th Anniversary Edition),Morale Boost,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP043,Dark Crisis (25th Anniversary Edition),Non-Spellcasting Area,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP044,Dark Crisis (25th Anniversary Edition),Different Dimension Gate,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP045,Dark Crisis (25th Anniversary Edition),Final Attack Orders,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP046,Dark Crisis (25th Anniversary Edition),Staunch Defender,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP047,Dark Crisis (25th Anniversary Edition),Ojama Trio,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP048,Dark Crisis (25th Anniversary Edition),Arsenal Robber,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP049,Dark Crisis (25th Anniversary Edition),Skill Drain,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP050,Dark Crisis (25th Anniversary Edition),Really Eternal Rest,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP051,Dark Crisis (25th Anniversary Edition),Kaiser Glider,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP052,Dark Crisis (25th Anniversary Edition),Interdimensional Matter Transporter,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP053,Dark Crisis (25th Anniversary Edition),Cost Down,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP054,Dark Crisis (25th Anniversary Edition),Gagagigo,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP055,Dark Crisis (25th Anniversary Edition),D.D. Trainer,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP056,Dark Crisis (25th Anniversary Edition),Ojama Green,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP057,Dark Crisis (25th Anniversary Edition),Archfiend Soldier,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP058,Dark Crisis (25th Anniversary Edition),Pandemonium Watchbear,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP059,Dark Crisis (25th Anniversary Edition),Sasuke Samurai 2,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP060,Dark Crisis (25th Anniversary Edition),Dark Scorpion - Gorg the Strong,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP061,Dark Crisis (25th Anniversary Edition),Dark Scorpion - Meanae the Thorn,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP062,Dark Crisis (25th Anniversary Edition),Outstanding Dog Marron,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP063,Dark Crisis (25th Anniversary Edition),Great Maju Garzett,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP064,Dark Crisis (25th Anniversary Edition),Iron Blacksmith Kotetsu,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP065,Dark Crisis (25th Anniversary Edition),Goblin of Greed,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP066,Dark Crisis (25th Anniversary Edition),Mefist the Infernal General,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP067,Dark Crisis (25th Anniversary Edition),Vilepawn Archfiend,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP068,Dark Crisis (25th Anniversary Edition),Shadowknight Archfiend,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP069,Dark Crisis (25th Anniversary Edition),Darkbishop Archfiend,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP070,Dark Crisis (25th Anniversary Edition),Desrook Archfiend,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP071,Dark Crisis (25th Anniversary Edition),Infernalqueen Archfiend,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP072,Dark Crisis (25th Anniversary Edition),Terrorking Archfiend,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP073,Dark Crisis (25th Anniversary Edition),Skull Archfiend of Lightning,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP074,Dark Crisis (25th Anniversary Edition),Metallizing Parasite - Lunatite,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP075,Dark Crisis (25th Anniversary Edition),Tsukuyomi,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP076,Dark Crisis (25th Anniversary Edition),Mudora,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP077,Dark Crisis (25th Anniversary Edition),Keldo,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP078,Dark Crisis (25th Anniversary Edition),Kelbek,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP079,Dark Crisis (25th Anniversary Edition),Zolga,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP080,Dark Crisis (25th Anniversary Edition),Agido,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP081,Dark Crisis (25th Anniversary Edition),Legendary Flame Lord,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP082,Dark Crisis (25th Anniversary Edition),Dark Master - Zorc,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP083,Dark Crisis (25th Anniversary Edition),Spell Reproduction,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP084,Dark Crisis (25th Anniversary Edition),Dragged Down into the Grave,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP085,Dark Crisis (25th Anniversary Edition),Incandescent Ordeal,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP086,Dark Crisis (25th Anniversary Edition),Contract with the Abyss,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP087,Dark Crisis (25th Anniversary Edition),Contract with the Dark Master,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP088,Dark Crisis (25th Anniversary Edition),Falling Down,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP089,Dark Crisis (25th Anniversary Edition),Checkmate,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP090,Dark Crisis (25th Anniversary Edition),Cestus of Dagla,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP091,Dark Crisis (25th Anniversary Edition),Final Countdown,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP092,Dark Crisis (25th Anniversary Edition),Archfiend's Oath,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP093,Dark Crisis (25th Anniversary Edition),Mustering of the Dark Scorpions,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP094,Dark Crisis (25th Anniversary Edition),Pandemonium,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP095,Dark Crisis (25th Anniversary Edition),Altar for Tribute,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP096,Dark Crisis (25th Anniversary Edition),Frozen Soul,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP097,Dark Crisis (25th Anniversary Edition),Battle-Scarred,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP098,Dark Crisis (25th Anniversary Edition),Dark Scorpion Combination,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP099,Dark Crisis (25th Anniversary Edition),Archfiend's Roar,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP100,Dark Crisis (25th Anniversary Edition),Dice Re-Roll,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP101,Dark Crisis (25th Anniversary Edition),Spell Vanishing,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP102,Dark Crisis (25th Anniversary Edition),Sakuretsu Armor,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP103,Dark Crisis (25th Anniversary Edition),Ray of Hope,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP104,Dark Crisis (25th Anniversary Edition),Blast Held by a Tribute,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-SP105,Dark Crisis (25th Anniversary Edition),Judgment of Anubis,"('Secret Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-SP),2023-05-19 20:32:25,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DL2-001,Duelist League Series 2 participation cards,The Masked Beast,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-NA),2023-03-15 02:56:50,2003-01-01,,Duelist League participation cards,,Old
DL2-001,Duelist League Series 2 participation cards,The Masked Beast,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-NA),2023-03-15 02:56:50,2003-07-15,,Duelist League participation cards,,New
DL2-002,Duelist League Series 2 participation cards,Dark Necrofear,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-NA),2023-03-15 02:56:50,2003-01-01,,Duelist League participation cards,,Old
DL2-002,Duelist League Series 2 participation cards,Dark Necrofear,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-NA),2023-03-15 02:56:50,2003-07-15,,Duelist League participation cards,,New
DL2-EN001,Duelist League Series 2 participation cards,The Masked Beast,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-EN),2023-03-23 11:37:06,2003-01-01,,Duelist League participation cards,,Old
DL2-EN001,Duelist League Series 2 participation cards,The Masked Beast,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-EN),2023-03-23 11:37:06,2003-07-15,,Duelist League participation cards,,New
DL2-EN002,Duelist League Series 2 participation cards,Dark Necrofear,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-EN),2023-03-23 11:37:06,2003-01-01,,Duelist League participation cards,,Old
DL2-EN002,Duelist League Series 2 participation cards,Dark Necrofear,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_League_Series_2_participation_cards_(TCG-EN),2023-03-23 11:37:06,2003-07-15,,Duelist League participation cards,,New
DP28-JP001,Duelist Pack: Duelists of Explosion,,,New,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-16 13:59:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
DP28-JP001,Duelist Pack: Duelists of Explosion,Salamangreat of Fire,"('Ultra Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-26 12:27:41,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP002,Duelist Pack: Duelists of Explosion,Salamangreat Wheesel,,New,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-16 13:59:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
DP28-JP002,Duelist Pack: Duelists of Explosion,Salamangreat Wheesel,"('Super Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-26 12:27:41,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP004,Duelist Pack: Duelists of Explosion,Salamangreat Burst Gryphon,,New,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-16 13:59:14,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
DP28-JP004,Duelist Pack: Duelists of Explosion,Salamangreat Burst Gryphon,"('Super Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-26 12:27:41,2023-05-27,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
