Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Set type,Cover card,Version
SGX3-FRC03,Speed Duel GX: Duelists of Shadows,Vampire Familiar,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC04,Speed Duel GX: Duelists of Shadows,Vampire Lady,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC04,Speed Duel GX: Duelists of Shadows,Vampire Lady,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC05,Speed Duel GX: Duelists of Shadows,Vampire Lord,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC05,Speed Duel GX: Duelists of Shadows,Vampire Lord,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC06,Speed Duel GX: Duelists of Shadows,Vampire Retainer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC06,Speed Duel GX: Duelists of Shadows,Vampire Retainer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC07,Speed Duel GX: Duelists of Shadows,Vampire Sorcerer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC07,Speed Duel GX: Duelists of Shadows,Vampire Sorcerer,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC08,Speed Duel GX: Duelists of Shadows,Vampire's Curse,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC08,Speed Duel GX: Duelists of Shadows,Vampire's Curse,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC09,Speed Duel GX: Duelists of Shadows,Zombina,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC09,Speed Duel GX: Duelists of Shadows,Zombina,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC10,Speed Duel GX: Duelists of Shadows,Goblin Zombie,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC10,Speed Duel GX: Duelists of Shadows,Goblin Zombie,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC11,Speed Duel GX: Duelists of Shadows,Plague Wolf,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC11,Speed Duel GX: Duelists of Shadows,Plague Wolf,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC12,Speed Duel GX: Duelists of Shadows,Heavy Knight of the Flame,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC12,Speed Duel GX: Duelists of Shadows,Heavy Knight of the Flame,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC13,Speed Duel GX: Duelists of Shadows,Ryu Kokki,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC13,Speed Duel GX: Duelists of Shadows,Ryu Kokki,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC14,Speed Duel GX: Duelists of Shadows,Call of the Mummy,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC14,Speed Duel GX: Duelists of Shadows,Call of the Mummy,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC15,Speed Duel GX: Duelists of Shadows,Book of Life,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC15,Speed Duel GX: Duelists of Shadows,Book of Life,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC16,Speed Duel GX: Duelists of Shadows,Foolish Burial,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC16,Speed Duel GX: Duelists of Shadows,Foolish Burial,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC17,Speed Duel GX: Duelists of Shadows,Soul Exchange,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC17,Speed Duel GX: Duelists of Shadows,Soul Exchange,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC18,Speed Duel GX: Duelists of Shadows,Vampire's Desire,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC18,Speed Duel GX: Duelists of Shadows,Vampire's Desire,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC19,Speed Duel GX: Duelists of Shadows,The Forceful Checkpoint,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC19,Speed Duel GX: Duelists of Shadows,The Forceful Checkpoint,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRC20,Speed Duel GX: Duelists of Shadows,Vampire Awakening,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRC20,Speed Duel GX: Duelists of Shadows,Vampire Awakening,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD01,Speed Duel GX: Duelists of Shadows,Amazoness Queen,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD01,Speed Duel GX: Duelists of Shadows,Amazoness Queen,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD01,Speed Duel GX: Duelists of Shadows,Amazoness Queen,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD01,Speed Duel GX: Duelists of Shadows,Amazoness Queen,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD02,Speed Duel GX: Duelists of Shadows,Amazoness Swords Woman,"('Secret Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD02,Speed Duel GX: Duelists of Shadows,Amazoness Swords Woman,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD02,Speed Duel GX: Duelists of Shadows,Amazoness Swords Woman,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD02,Speed Duel GX: Duelists of Shadows,Amazoness Swords Woman,"('Secret Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD03,Speed Duel GX: Duelists of Shadows,Amazoness Tiger,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD03,Speed Duel GX: Duelists of Shadows,Amazoness Tiger,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD04,Speed Duel GX: Duelists of Shadows,Amazoness Paladin,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD04,Speed Duel GX: Duelists of Shadows,Amazoness Paladin,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD05,Speed Duel GX: Duelists of Shadows,Amazoness Chain Master,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD05,Speed Duel GX: Duelists of Shadows,Amazoness Chain Master,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD06,Speed Duel GX: Duelists of Shadows,Amazoness Fighter,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD06,Speed Duel GX: Duelists of Shadows,Amazoness Fighter,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD07,Speed Duel GX: Duelists of Shadows,Amazoness Trainee,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD07,Speed Duel GX: Duelists of Shadows,Amazoness Trainee,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD08,Speed Duel GX: Duelists of Shadows,Amazoness Sage,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD08,Speed Duel GX: Duelists of Shadows,Amazoness Sage,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD09,Speed Duel GX: Duelists of Shadows,Amazoness Scouts,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD09,Speed Duel GX: Duelists of Shadows,Amazoness Scouts,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD10,Speed Duel GX: Duelists of Shadows,Battle Survivor,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD10,Speed Duel GX: Duelists of Shadows,Battle Survivor,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD11,Speed Duel GX: Duelists of Shadows,Reinforcement of the Army,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD11,Speed Duel GX: Duelists of Shadows,Reinforcement of the Army,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD12,Speed Duel GX: Duelists of Shadows,Amazoness Heirloom,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD12,Speed Duel GX: Duelists of Shadows,Amazoness Heirloom,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD13,Speed Duel GX: Duelists of Shadows,Amazoness Village,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD13,Speed Duel GX: Duelists of Shadows,Amazoness Village,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD14,Speed Duel GX: Duelists of Shadows,Amazoness Fighting Spirit,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD14,Speed Duel GX: Duelists of Shadows,Amazoness Fighting Spirit,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD15,Speed Duel GX: Duelists of Shadows,Amazoness Spellcaster,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD15,Speed Duel GX: Duelists of Shadows,Amazoness Spellcaster,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD16,Speed Duel GX: Duelists of Shadows,Amazoness Archers,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD16,Speed Duel GX: Duelists of Shadows,Amazoness Archers,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD17,Speed Duel GX: Duelists of Shadows,Amazoness Willpower,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD17,Speed Duel GX: Duelists of Shadows,Amazoness Willpower,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD18,Speed Duel GX: Duelists of Shadows,Dramatic Rescue,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD18,Speed Duel GX: Duelists of Shadows,Dramatic Rescue,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD19,Speed Duel GX: Duelists of Shadows,Queen's Pawn,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD19,Speed Duel GX: Duelists of Shadows,Queen's Pawn,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRD20,Speed Duel GX: Duelists of Shadows,Half Counter,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRD20,Speed Duel GX: Duelists of Shadows,Half Counter,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRE01,Speed Duel GX: Duelists of Shadows,Skull Archfiend of Lightning,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRE01,Speed Duel GX: Duelists of Shadows,Skull Archfiend of Lightning,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,,Old
SGX3-FRE01,Speed Duel GX: Duelists of Shadows,Skull Archfiend of Lightning,"('Secret Rare',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
SGX3-FRE01,Speed Duel GX: Duelists of Shadows,Skull Archfiend of Lightning,"('Common',)",Speed Duel debut,,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_GX:_Duelists_of_Shadows_(TCG-FR),2023-04-06 18:30:57,2023-03-30,Collector's Set,"('Hamon, Lord of Striking Thunder', 'Raviel, Lord of Phantasms', 'Uria, Lord of Searing Flames')",New
